time,nodeId,x,y,z,node_type
73.5,13,341.864,382.055,32.768,0
73.5,14,394.32,341.901,32.519,0
73.6,0,404.334,409.74,32.498,0
73.6,1,394.825,409.214,32.498,0
73.6,2,403.167,400.497,32.498,0
73.6,3,385.854,409.235,32.499,0
73.6,4,402.38,391.503,32.498,0
73.6,5,376.544,408.716,32.497,0
73.6,6,401.199,382.66,32.498,0
73.6,7,365.533,409.114,32.506,0
73.6,8,397.252,374.26,32.488,0
73.6,9,354.773,409.281,32.51,0
73.6,10,395.139,361.889,32.5,0
73.6,11,344.75,409.579,32.483,0
73.6,12,394.78,351.852,32.53,0
73.6,13,342.044,383.544,32.753,0
73.6,14,394.565,341.53,32.518,0
73.7,0,404.98,410.319,32.498,0
73.7,1,395.336,409.777,32.498,0
73.7,2,403.78,400.978,32.498,0
73.7,3,386.214,409.806,32.499,0
73.7,4,402.956,391.848,32.498,0
73.7,5,376.787,409.32,32.497,0
73.7,6,401.747,382.85,32.498,0
73.7,7,365.475,409.764,32.505,0
73.7,8,397.489,374.322,32.488,0
73.7,9,354.495,409.826,32.519,0
73.7,10,395.39,361.73,32.498,0
73.7,11,344.408,410.177,32.494,0
73.7,12,395.023,351.565,32.53,0
73.7,13,342.196,385.036,32.738,0
73.7,14,394.8,341.149,32.516,0
73.8,0,405.625,410.894,32.498,0
73.8,1,395.847,410.336,32.498,0
73.8,2,404.396,401.458,32.498,0
73.8,3,386.572,410.372,32.499,0
73.8,4,403.532,392.192,32.498,0
73.8,5,377.023,409.919,32.497,0
73.8,6,402.294,383.04,32.498,0
73.8,7,365.439,410.39,32.504,0
73.8,8,397.706,374.367,32.488,0
73.8,9,354.225,410.392,32.528,0
73.8,10,395.63,361.56,32.496,0
73.8,11,344.068,410.798,32.505,0
73.8,12,395.256,351.268,32.53,0
73.8,13,342.32,386.531,32.723,0
73.8,14,395.024,340.758,32.515,0
73.9,0,406.27,411.465,32.498,0
73.9,1,396.359,410.892,32.498,0
73.9,2,405.015,401.936,32.498,0
73.9,3,386.93,410.934,32.499,0
73.9,4,404.109,392.534,32.498,0
73.9,5,377.255,410.512,32.497,0
73.9,6,402.839,383.232,32.499,0
73.9,7,365.422,410.995,32.503,0
73.9,8,397.906,374.395,32.488,0
73.9,9,353.993,410.949,32.536,0
73.9,10,395.859,361.38,32.495,0
73.9,11,343.733,411.44,32.514,0
73.9,12,395.479,350.964,32.53,0
73.9,13,342.416,388.028,32.709,0
73.9,14,395.24,340.36,32.513,0
74,0,406.916,412.03,32.498,0
74,1,396.873,411.445,32.498,0
74,2,405.636,402.412,32.498,0
74,3,387.284,411.489,32.499,0
74,4,404.686,392.875,32.498,0
74,5,377.481,411.098,32.497,0
74,6,403.384,383.425,32.499,0
74,7,365.426,411.583,32.502,0
74,8,398.088,374.407,32.488,0
74,9,353.797,411.499,32.542,0
