# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,10,30 -> 890,1001,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
4.600,9,-57.105,35.976,36.447
4.600,10,32.311,-43.747,36.431
4.600,11,-74.016,35.298,36.488
4.600,12,32.828,-60.683,36.451
4.600,13,-90.917,35.109,36.434
4.600,14,33.596,-77.387,36.570
4.700,0,28.780,41.099,36.827
4.700,1,11.751,40.237,36.827
4.700,2,30.243,24.786,36.915
4.700,3,-5.321,39.344,36.828
4.700,4,31.251,7.975,36.910
4.700,5,-22.441,37.928,36.857
4.700,6,32.091,-8.876,36.907
4.700,7,-39.601,36.879,36.846
4.700,8,32.549,-25.974,36.841
4.700,9,-56.599,36.538,36.782
4.700,10,32.912,-43.089,36.773
4.700,11,-73.521,35.848,36.821
4.700,12,33.458,-60.008,36.794
4.700,13,-90.438,35.611,36.771
4.700,14,34.256,-76.697,36.910
4.800,0,29.367,41.736,37.169
4.800,1,12.335,40.876,37.169
