# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 500,500,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
3.600,3,-11.000,22.941,32.273
3.600,4,22.941,-11.000,32.273
3.600,5,-27.971,22.941,32.273
3.600,6,22.941,-27.971,32.273
3.600,7,-44.941,22.941,32.273
3.600,8,22.941,-44.941,32.273
3.600,9,-61.912,22.941,32.273
3.600,10,22.941,-61.912,32.273
3.600,11,-78.882,22.941,32.273
3.600,12,22.941,-78.882,32.273
3.600,13,-95.853,22.941,32.273
3.600,14,22.941,-95.853,32.273
3.700,0,23.675,23.675,32.357
3.700,1,6.704,23.675,32.357
3.700,2,23.675,6.704,32.357
3.700,3,-10.266,23.675,32.357
3.700,4,23.675,-10.266,32.357
3.700,5,-27.237,23.675,32.357
3.700,6,23.675,-27.237,32.357
3.700,7,-44.208,23.675,32.357
3.700,8,23.675,-44.208,32.357
3.700,9,-61.178,23.675,32.357
3.700,10,23.675,-61.178,32.357
3.700,11,-78.149,23.675,32.357
3.700,12,23.675,-78.149,32.357
3.700,13,-95.119,23.675,32.357
3.700,14,23.675,-95.119,32.357
3.800,0,24.402,24.402,32.440
3.800,1,7.432,24.402,32.440
3.800,2,24.402,7.432,32.440
3.800,3,-9.539,24.402,32.440
3.800,4,24.402,-9.539,32.440
3.800,5,-26.509,24.402,32.440
3.800,6,24.402,-26.509,32.440
3.800,7,-43.480,24.402,32.440
3.800,8,24.402,-43.480,32.440
3.800,9,-60.450,24.402,32.440
3.800,10,24.402,-60.450,32.440
3.800,11,-77.421,24.402,32.440
3.800,12,24.402,-77.421,32.440
3.800,13,-94.392,24.402,32.440
3.800,14,24.402,-94.392,32.440
3.900,0,25.123,25.123,32.522
3.900,1,8.153,25.123,32.522
3.900,2,25.123,8.153,32.522
3.900,3,-8.818,25.123,32.522
3.900,4,25.123,-8.818,32.522
3.900,5,-25.788,25.123,32.522
3.900,6,25.123,-25.788,32.522
3.900,7,-42.759,25.123,32.522
3.900,8,25.123,-42.759,32.522
3.900,9,-59.729,25.123,32.522
3.900,10,25.123,-59.729,32.522
3.900,11,-76.700,25.123,32.522
3.900,12,25.123,-76.700,32.522
3.900,13,-93.671,25.123,32.522
3.900,14,25.123,-93.671,32.522
4.000,0,25.837,25.838,32.603
4.000,1,8.867,25.838,32.603
4.000,2,25.837,8.867,32.603
4.000,3,-8.104,25.838,32.603
4.000,4,25.838,-8.104,32.603
4.000,5,-25.074,25.838,32.603
4.000,6,25.838,-25.074,32.603
4.000,7,-42.045,25.837,32.603
4.000,8,25.838,-42.045,32.603
4.000,9,-59.015,25.837,32.603
4.000,10,25.838,-59.015,32.603
4.000,11,-75.986,25.837,32.603
4.000,12,25.838,-75.986,32.603
4.000,13,-92.956,25.837,32.603
4.000,14,25.838,-92.956,32.603
4.100,0,26.544,26.544,32.683
4.100,1,9.574,26.544,32.683
4.100,2,26.544,9.574,32.683
4.100,3,-7.397,26.544,32.683
4.100,4,26.544,-7.397,32.683
4.100,5,-24.367,26.544,32.683
4.100,6,26.544,-24.367,32.683
4.100,7,-41.338,26.544,32.683
4.100,8,26.544,-41.338,32.683
4.100,9,-58.308,26.544,32.683
4.100,10,26.544,-58.308,32.683
4.100,11,-75.279,26.544,32.683
4.100,12,26.544,-75.279,32.683
4.100,13,-92.250,26.544,32.683
4.100,14,26.544,-92.250,32.683
4.200,0,27.244,27.244,32.762
4.200,1,10.273,27.244,32.762
4.200,2,27.244,10.273,32.762
4.200,3,-6.697,27.244,32.762
4.200,4,27.244,-6.697,32.762
4.200,5,-23.668,27.244,32.762
4.200,6,27.244,-23.668,32.762
4.200,7,-40.638,27.244,32.762
4.200,8,27.244,-40.638,32.762
4.200,9,-57.609,27.244,32.762
4.200,10,27.244,-57.609,32.762
4.200,11,-74.580,27.244,32.762
4.200,12,27.244,-74.579,32.762
4.200,13,-91.550,27.244,32.762
4.200,14,27.244,-91.550,32.762
4.300,0,27.936,27.936,32.839
4.300,1,10.965,27.936,32.839
4.300,2,27.936,10.965,32.839
4.300,3,-6.005,27.936,32.839
4.300,4,27.936,-6.005,32.839
4.300,5,-22.976,27.936,32.839
4.300,6,27.936,-22.976,32.839
4.300,7,-39.946,27.936,32.839
4.300,8,27.936,-39.946,32.839
4.300,9,-56.917,27.936,32.839
4.300,10,27.936,-56.917,32.839
4.300,11,-73.888,27.936,32.839
4.300,12,27.936,-73.888,32.839
4.300,13,-90.858,27.936,32.839
4.300,14,27.936,-90.858,32.839
4.400,0,28.620,28.620,32.916
4.400,1,11.650,28.620,32.916
4.400,2,28.620,11.650,32.916
4.400,3,-5.321,28.620,32.916
4.400,4,28.620,-5.321,32.916
4.400,5,-22.292,28.620,32.916
4.400,6,28.620,-22.291,32.916
4.400,7,-39.262,28.620,32.916
4.400,8,28.620,-39.262,32.916
4.400,9,-56.233,28.620,32.916
4.400,10,28.620,-56.233,32.916
4.400,11,-73.203,28.620,32.916
4.400,12,28.620,-73.203,32.916
4.400,13,-90.174,28.620,32.916
4.400,14,28.621,-90.174,32.916
4.500,0,29.297,29.297,32.991
4.500,1,12.326,29.297,32.991
4.500,2,29.297,12.326,32.991
4.500,3,-4.644,29.297,32.991
4.500,4,29.297,-4.644,32.991
4.500,5,-21.615,29.297,32.991
4.500,6,29.297,-21.615,32.991
4.500,7,-38.585,29.297,32.991
4.500,8,29.297,-38.585,32.991
4.500,9,-55.556,29.297,32.991
4.500,10,29.297,-55.556,32.991
4.500,11,-72.526,29.297,32.991
4.500,12,29.297,-72.526,32.991
4.500,13,-89.497,29.296,32.991
4.500,14,29.297,-89.497,32.991
4.600,0,29.966,29.966,33.066
4.600,1,12.996,29.966,33.066
4.600,2,29.966,12.996,33.066
4.600,3,-3.975,29.966,33.066
4.600,4,29.966,-3.975,33.066
4.600,5,-20.946,29.966,33.066
4.600,6,29.967,-20.945,33.066
4.600,7,-37.916,29.966,33.066
4.600,8,29.967,-37.916,33.066
4.600,9,-54.887,29.966,33.066
4.600,10,29.967,-54.886,33.066
4.600,11,-71.857,29.966,33.066
4.600,12,29.967,-71.857,33.066
4.600,13,-88.828,29.965,33.066
4.600,14,29.967,-88.828,33.066
4.700,0,30.627,30.628,33.139
4.700,1,13.658,30.628,33.139
4.700,2,30.628,13.658,33.139
4.700,3,-3.313,30.628,33.139
4.700,4,30.628,-3.313,33.139
4.700,5,-20.284,30.628,33.139
4.700,6,30.629,-20.283,33.139
4.700,7,-37.254,30.628,33.139
4.700,8,30.629,-37.254,33.139
4.700,9,-54.225,30.627,33.139
4.700,10,30.629,-54.224,33.139
