# 实时计算弹簧避障航线 (由前端地图驱动)
# Format: time, nodeId, x, y, z
502.300,7,84.390,171.595,200.027
502.305,0,-123.629,154.786,200.017
502.312,6,66.809,187.265,200.017
502.326,9,119.385,152.698,200.017
502.326,11,-71.955,186.571,200.007
502.327,10,-106.400,164.068,200.007
502.338,12,-37.445,200.542,200.007
502.353,13,-3.021,224.063,200.016
502.354,14,14.472,207.680,200.007
502.361,5,49.372,192.033,200.007
502.370,8,101.840,165.704,200.007
502.371,1,-89.105,169.853,199.997
502.401,2,-54.668,191.125,200.017
502.403,4,31.900,200.300,200.027
502.500,7,84.375,172.674,200.027
502.509,0,-123.642,155.878,200.017
502.512,6,66.793,188.356,200.017
502.526,9,119.370,153.784,200.017
502.526,11,-71.969,187.663,200.007
502.527,10,-106.416,165.158,200.007
502.538,12,-37.460,201.630,200.007
502.553,13,-3.037,225.149,200.016
502.554,14,14.460,208.762,200.017
502.561,5,49.354,193.117,200.007
502.570,8,101.824,166.790,200.007
502.571,1,-89.120,170.942,199.997
502.601,2,-54.682,192.213,200.017
502.603,4,31.888,201.387,200.027
502.700,7,84.359,173.755,200.037
502.709,0,-123.656,156.971,200.017
502.712,6,66.778,189.447,200.017
502.726,9,119.355,154.872,200.017
502.726,11,-71.983,188.755,200.007
502.737,10,-106.431,166.248,200.017
502.738,12,-37.474,202.719,200.007
502.753,13,-3.052,226.235,200.016
502.754,14,14.448,209.844,200.016
502.761,5,49.337,194.202,200.007
502.770,8,101.808,167.877,200.007
502.771,1,-89.135,172.032,200.007
502.801,2,-54.695,193.301,200.017
502.803,4,31.877,202.476,200.027
502.900,7,84.344,174.836,200.027
502.909,0,-123.670,158.064,200.017
502.912,6,66.762,190.539,200.017
502.926,9,119.340,155.960,200.017
502.926,11,-71.997,189.849,200.007
502.938,12,-37.489,203.809,200.007
502.939,10,-106.446,167.339,200.017
502.954,14,14.435,210.927,200.016
502.955,13,-3.067,227.322,200.016
502.961,5,49.320,195.287,200.007
502.971,1,-89.149,173.122,200.007
502.974,8,101.792,168.965,200.007
503.001,2,-54.709,194.389,200.017
503.003,4,31.865,203.565,200.017
503.100,7,84.329,175.918,200.027
503.109,0,-123.683,159.158,200.017
503.112,6,66.747,191.631,200.017
503.126,9,119.326,157.049,200.017
503.126,11,-72.011,190.943,200.007
503.138,12,-37.503,204.900,200.007
503.139,10,-106.462,168.431,200.017
503.153,13,-3.083,228.410,200.016
503.154,14,14.422,212.011,200.016
503.161,5,49.302,196.373,200.007
503.171,1,-89.164,174.212,200.017
503.174,8,101.776,170.053,200.007
503.201,2,-54.722,195.479,200.017
503.203,4,31.853,204.655,200.017
503.302,7,84.314,177.001,200.017
503.309,0,-123.697,160.252,200.017
503.312,6,66.732,192.724,200.007
503.326,9,119.311,158.138,200.017
503.326,11,-72.025,192.037,200.007
503.338,12,-37.518,205.992,200.007
503.339,10,-106.477,169.523,200.017
503.353,13,-3.098,229.499,200.016
503.354,14,14.409,213.095,200.016
503.361,5,49.285,197.459,200.007
503.371,1,-89.178,175.304,200.017
503.374,8,101.760,171.142,200.007
503.401,2,-54.736,196.569,200.007
503.403,4,31.841,205.745,200.007
503.500,7,84.299,178.085,200.017
503.509,0,-123.711,161.347,200.007
503.512,6,66.716,193.818,200.007
503.526,11,-72.039,193.132,200.007
503.530,9,119.296,159.229,200.017
503.539,10,-106.492,170.616,200.017
503.542,12,-37.532,207.084,200.006
503.553,13,-3.113,230.588,200.016
503.554,14,14.396,214.180,200.016
503.563,5,49.267,198.545,200.017
503.574,8,101.744,172.230,200.007
503.577,1,-89.193,176.395,200.017
503.601,2,-54.750,197.660,200.017
503.603,4,31.828,206.836,200.007
503.702,7,84.284,179.170,200.017
503.709,0,-123.725,162.441,200.007
503.712,6,66.701,194.912,200.007
503.726,11,-72.053,194.228,200.007
503.730,9,119.281,160.320,200.017
503.739,10,-106.507,171.709,200.007
503.742,12,-37.546,208.178,200.006
503.753,13,-3.128,231.678,200.016
503.754,14,14.383,215.265,200.016
503.763,5,49.250,199.632,200.027
503.774,8,101.728,173.319,200.007
503.777,1,-89.207,177.487,200.017
503.801,2,-54.764,198.751,200.017
503.807,4,31.816,207.928,200.006
503.900,7,84.269,180.257,200.007
503.909,0,-123.739,163.537,200.007
503.912,6,66.685,196.007,200.007
503.928,11,-72.067,195.324,200.007
503.930,9,119.266,161.411,200.017
503.939,10,-106.522,172.802,200.007
503.942,12,-37.561,209.272,200.006
503.953,13,-3.142,232.768,200.006
503.954,14,14.369,216.351,200.016
503.963,5,49.233,200.719,200.027
503.974,8,101.712,174.409,200.007
503.977,1,-89.221,178.579,200.017
504.001,2,-54.779,199.843,200.007
504.007,4,31.803,209.021,200.016
504.100,7,84.254,181.344,200.007
504.109,0,-123.753,164.632,200.007
504.114,6,66.670,197.102,200.007
504.128,11,-72.081,196.420,200.007
504.130,9,119.251,162.504,200.007
504.139,10,-106.537,173.896,199.997
504.142,12,-37.576,210.367,200.006
504.153,13,-3.157,233.859,200.006
504.154,14,14.356,217.437,200.016
504.163,5,49.216,201.806,200.017
504.174,8,101.696,175.498,200.007
504.177,1,-89.235,179.672,200.017
504.201,2,-54.793,200.936,200.007
504.207,4,31.790,210.114,200.016
504.300,7,84.239,182.433,200.007
504.309,0,-123.767,165.728,200.007
504.314,6,66.654,198.198,200.007
504.326,11,-72.096,197.517,200.006
504.330,9,119.236,163.597,200.007
504.339,10,-106.552,174.990,200.007
504.342,12,-37.590,211.462,200.006
504.353,13,-3.172,234.951,200.006
504.354,14,14.342,218.524,200.016
504.363,5,49.198,202.894,200.017
504.374,8,101.680,176.588,200.007
504.377,1,-89.249,180.764,200.017
504.401,2,-54.807,202.029,200.007
504.407,4,31.777,211.208,200.016
504.500,7,84.224,183.523,200.007
504.509,0,-123.782,166.824,200.007
504.514,6,66.638,199.294,200.006
504.526,11,-72.110,198.614,200.006
504.530,9,119.221,164.690,200.007
504.539,10,-106.567,176.085,200.007
504.542,12,-37.605,212.558,200.006
504.553,13,-3.187,236.043,200.006
504.554,14,14.328,219.612,200.016
504.565,5,49.181,203.982,200.006
504.574,8,101.664,177.678,200.007
504.577,1,-89.264,181.857,200.017
504.601,2,-54.822,203.123,200.006
504.607,4,31.763,212.303,200.026
504.702,7,84.209,184.614,200.007
504.709,0,-123.796,167.921,200.007
504.714,6,66.622,200.390,200.006
504.726,11,-72.124,199.712,200.006
504.729,9,119.206,165.784,200.007
504.739,10,-106.582,177.179,200.007
504.742,12,-37.619,213.654,200.006
504.753,13,-3.202,237.136,200.006
504.754,14,14.313,220.700,200.016
504.765,5,49.165,205.071,200.006
504.774,8,101.648,178.768,200.007
504.777,1,-89.278,182.950,200.017
504.801,2,-54.836,204.217,200.006
504.807,4,31.749,213.398,200.026
504.900,7,84.194,185.707,200.007
504.909,0,-123.811,169.017,200.017
504.914,6,66.607,201.487,200.006
504.928,11,-72.138,200.810,200.006
504.929,9,119.191,166.879,200.007
504.939,10,-106.597,178.274,200.017
504.942,12,-37.634,214.751,200.006
504.953,13,-3.216,238.229,200.015
504.954,14,14.299,221.789,200.006
504.965,5,49.148,206.160,200.006
504.974,8,101.632,179.858,200.007
504.977,1,-89.292,184.043,200.017
505.001,2,-54.851,205.312,200.006
505.007,4,31.736,214.494,200.026
505.100,7,84.179,186.800,200.007
505.109,0,-123.826,170.114,200.016
505.114,6,66.591,202.585,200.006
505.126,11,-72.153,201.908,200.006
505.129,9,119.176,167.974,200.007
505.139,10,-106.612,179.369,200.017
505.142,12,-37.649,215.848,199.996
505.153,13,-3.231,239.323,200.025
505.154,14,14.285,222.878,200.006
505.165,5,49.131,207.250,200.006
505.174,8,101.617,180.948,200.007
505.177,1,-89.306,185.136,200.017
505.201,2,-54.865,206.408,200.016
505.207,4,31.721,215.590,200.026
505.300,7,84.164,187.895,200.007
505.309,0,-123.841,171.211,200.026
505.314,6,66.574,203.682,200.006
505.328,11,-72.167,203.006,200.006
505.329,9,119.161,169.069,200.017
505.339,10,-106.627,180.464,200.017
505.342,12,-37.663,216.945,200.006
505.353,13,-3.246,240.417,200.025
505.354,14,14.270,223.968,200.016
505.365,5,49.115,208.340,200.016
505.374,8,101.601,182.039,200.007
505.377,1,-89.320,186.229,200.007
505.401,2,-54.880,207.504,200.016
505.407,4,31.707,216.687,200.016
505.500,7,84.149,188.990,200.007
505.509,0,-123.855,172.308,200.036
505.514,6,66.558,204.780,200.016
505.528,11,-72.182,204.104,200.006
505.529,9,119.145,170.164,200.017
505.539,10,-106.642,181.559,200.016
505.542,12,-37.678,218.043,200.006
505.553,13,-3.261,241.511,200.025
505.554,14,14.256,225.058,200.016
505.565,5,49.098,209.430,200.026
505.574,8,101.585,183.129,200.007
505.577,1,-89.334,187.322,200.017
505.601,2,-54.894,208.600,200.016
505.607,4,31.693,217.784,200.016
505.700,7,84.134,190.087,200.007
505.709,0,-123.870,173.405,200.036
505.714,6,66.542,205.879,200.016
505.728,11,-72.197,205.203,200.006
505.729,9,119.130,171.260,200.007
505.739,10,-106.657,182.654,200.016
505.742,12,-37.692,219.141,200.016
505.753,13,-3.275,242.606,200.025
505.756,14,14.241,226.149,200.016
505.765,5,49.082,210.521,200.036
505.774,8,101.570,184.219,200.006
505.777,1,-89.348,188.415,200.017
505.801,2,-54.909,209.697,200.006
505.809,4,31.679,218.882,200.016
505.900,7,84.119,191.185,200.007
505.909,0,-123.885,174.503,200.036
505.914,6,66.525,206.977,200.016
505.928,11,-72.212,206.302,200.006
505.929,9,119.115,172.355,200.007
505.939,10,-106.672,183.750,200.016
505.942,12,-37.707,220.240,200.016
505.953,13,-3.290,243.701,200.015
505.956,14,14.227,227.240,200.026
505.965,5,49.066,211.613,200.036
505.974,8,101.554,185.310,200.006
505.977,1,-89.363,189.508,200.017
506.001,2,-54.923,210.795,200.006
506.009,4,31.664,219.979,200.006
506.100,7,84.104,192.283,200.006
506.109,0,-123.901,175.600,200.026
506.114,6,66.509,208.075,200.016
506.126,11,-72.226,207.400,200.006
506.129,9,119.099,173.451,200.016
506.139,10,-106.686,184.846,200.016
506.142,12,-37.722,221.339,200.016
506.153,13,-3.305,244.797,200.015
506.156,14,14.212,228.332,200.026
506.165,5,49.050,212.705,200.036
506.174,8,101.539,186.400,200.016
506.177,1,-89.377,190.601,200.016
506.201,2,-54.938,211.893,200.006
506.209,4,31.650,221.077,200.006
506.300,7,84.089,193.383,200.006
506.309,0,-123.916,176.698,200.016
506.314,6,66.492,209.174,200.016
506.328,11,-72.241,208.500,200.016
506.329,9,119.084,174.546,200.016
506.339,10,-106.701,185.941,200.016
506.342,12,-37.736,222.438,200.006
506.353,13,-3.320,245.893,200.015
506.356,14,14.198,229.424,200.016
506.365,5,49.035,213.798,200.036
506.374,8,101.524,187.491,200.016
506.377,1,-89.392,191.694,200.016
506.401,2,-54.952,212.991,200.006
506.409,4,31.635,222.176,199.996
506.500,7,84.074,194.483,200.006
506.509,0,-123.931,177.796,200.016
506.514,6,66.475,210.272,200.016
506.528,11,-72.257,209.599,200.016
506.529,9,119.068,175.642,200.016
506.539,10,-106.716,187.037,200.016
506.542,12,-37.751,223.537,200.006
506.553,13,-3.336,246.989,200.015
506.556,14,14.183,230.517,200.016
506.565,5,49.019,214.892,200.036
506.574,8,101.509,188.582,200.016
506.577,1,-89.407,192.787,200.016
506.601,2,-54.967,214.090,200.006
506.609,4,31.621,223.274,199.986
506.706,7,84.059,195.584,200.006
506.709,0,-123.946,178.894,200.006
506.714,6,66.459,211.370,200.006
506.728,11,-72.272,210.698,200.016
506.729,9,119.053,176.737,200.016
506.739,10,-106.731,188.133,200.016
506.742,12,-37.766,224.636,200.006
506.753,13,-3.351,248.086,200.015
506.756,14,14.169,231.610,200.016
506.765,5,49.004,215.987,200.026
506.774,8,101.494,189.673,200.016
506.777,1,-89.422,193.880,200.016
506.801,2,-54.982,215.188,200.016
506.809,4,31.606,224.373,199.986
506.906,7,84.044,196.686,200.006
506.909,0,-123.961,179.993,200.006
506.914,6,66.442,212.469,200.006
506.928,11,-72.287,211.798,200.016
506.929,9,119.037,177.832,200.016
506.939,10,-106.745,189.230,200.016
506.942,12,-37.780,225.736,200.006
506.953,13,-3.366,249.184,200.025
506.956,14,14.154,232.703,200.006
506.965,5,48.989,217.082,200.016
506.974,8,101.479,190.764,200.016
506.977,1,-89.438,194.973,200.016
507.001,2,-54.996,216.288,200.006
507.009,4,31.592,225.472,199.986
507.106,7,84.029,197.788,200.006
507.109,0,-123.976,181.091,200.006
507.114,6,66.425,213.567,200.006
507.126,11,-72.303,212.898,200.016
507.129,9,119.022,178.928,200.016
507.139,10,-106.760,190.326,200.016
507.142,12,-37.795,226.836,200.006
507.153,13,-3.381,250.281,200.025
507.156,14,14.140,233.796,200.006
507.165,5,48.974,218.178,200.016
507.174,8,101.464,191.856,200.016
507.177,1,-89.453,196.066,200.026
507.201,2,-55.011,217.387,200.006
507.209,4,31.578,226.571,199.996
507.306,7,84.014,198.891,200.006
507.309,0,-123.991,182.190,200.006
507.312,6,66.408,214.664,199.996
507.326,11,-72.318,213.997,200.016
507.329,9,119.006,180.023,200.016
507.339,10,-106.774,191.422,200.016
507.342,12,-37.809,227.935,200.006
507.353,13,-3.397,251.379,200.025
507.360,14,14.125,234.890,200.006
507.365,5,48.960,219.275,200.006
507.374,8,101.450,192.947,200.016
507.377,1,-89.469,197.159,200.026
507.401,2,-55.026,218.486,200.006
507.409,4,31.563,227.670,199.996
507.506,7,83.999,199.995,200.006
507.509,0,-124.006,183.289,200.006
507.514,6,66.391,215.762,199.996
507.526,11,-72.334,215.097,200.016
507.529,9,118.991,181.118,200.006
507.539,10,-106.789,192.519,200.016
507.542,12,-37.824,229.035,200.006
507.553,13,-3.413,252.478,200.015
507.560,14,14.111,235.984,200.016
507.565,5,48.945,220.372,200.006
507.574,8,101.435,194.039,200.016
507.577,1,-89.485,198.253,200.026
507.601,2,-55.040,219.586,200.016
507.609,4,31.549,228.770,200.006
507.706,7,83.984,201.099,200.006
507.709,0,-124.021,184.388,200.006
507.714,6,66.374,216.859,199.996
507.726,11,-72.350,216.197,200.016
507.729,9,118.976,182.212,200.006
507.739,10,-106.803,193.616,200.006
507.742,12,-37.838,230.135,200.006
507.753,13,-3.428,253.577,200.015
507.760,14,14.097,237.078,200.016
507.765,5,48.931,221.470,200.006
507.774,8,101.420,195.132,200.016
507.777,1,-89.501,199.346,200.026
507.801,2,-55.055,220.686,200.016
507.809,4,31.535,229.869,200.006
507.906,7,83.969,202.203,200.006
507.909,0,-124.036,185.487,200.006
507.914,6,66.358,217.956,199.996
507.928,11,-72.365,217.296,200.016
507.929,9,118.960,183.307,200.006
507.939,10,-106.817,194.713,200.006
507.942,12,-37.853,231.235,200.006
507.953,13,-3.444,254.676,200.015
507.960,14,14.082,238.173,200.015
507.965,5,48.918,222.569,199.996
507.974,8,101.406,196.224,200.016
507.977,1,-89.517,200.440,200.026
508.001,2,-55.070,221.786,200.016
508.009,4,31.521,230.968,200.006
508.106,7,83.954,203.308,200.006
508.109,0,-124.051,186.586,200.006
508.114,6,66.341,219.052,199.996
508.128,11,-72.381,218.396,200.016
508.129,9,118.945,184.401,200.006
508.139,10,-106.831,195.810,200.016
508.142,12,-37.867,232.335,200.006
508.153,13,-3.460,255.775,200.015
508.160,14,14.067,239.268,200.015
508.173,5,48.904,223.669,199.996
508.174,8,101.391,197.317,200.016
508.177,1,-89.533,201.534,200.026
508.201,2,-55.084,222.886,200.016
508.209,4,31.507,232.068,200.016
508.309,0,-124.065,187.685,200.006
508.312,7,83.939,204.412,199.996
508.314,6,66.325,220.148,199.996
508.328,11,-72.397,219.496,200.016
508.329,9,118.929,185.495,200.006
508.339,10,-106.845,196.907,200.016
508.342,12,-37.881,233.435,200.006
508.353,13,-3.476,256.875,200.015
508.360,14,14.053,240.362,200.025
508.373,5,48.891,224.770,199.996
508.374,8,101.376,198.411,200.026
508.377,1,-89.549,202.628,200.016
508.401,2,-55.099,223.986,200.016
508.409,4,31.494,233.167,200.016
508.509,0,-124.080,188.784,200.016
508.512,7,83.924,205.517,199.996
508.514,6,66.308,221.243,200.006
508.529,9,118.914,186.589,200.006
508.536,11,-72.413,220.595,200.006
508.539,10,-106.859,198.004,200.016
508.542,12,-37.895,234.535,200.005
508.553,13,-3.492,257.975,200.015
508.560,14,14.038,241.458,200.015
508.573,5,48.877,225.871,199.996
508.574,8,101.362,199.505,200.026
508.577,1,-89.566,203.723,200.016
508.601,2,-55.114,225.085,200.016
508.611,4,31.480,234.266,200.016
508.712,7,83.909,206.621,199.996
508.715,0,-124.094,189.883,200.016
508.722,6,66.292,222.338,200.006
508.729,9,118.899,187.682,200.016
508.736,11,-72.428,221.694,200.006
508.739,10,-106.873,199.102,200.016
508.742,12,-37.910,235.635,200.005
508.753,13,-3.508,259.075,200.005
508.760,14,14.023,242.553,200.015
508.773,5,48.864,226.973,199.996
508.774,8,101.348,200.600,200.026
508.777,1,-89.582,204.818,200.006
508.801,2,-55.129,226.185,200.016
508.811,4,31.466,235.365,200.026
508.912,7,83.894,207.726,199.996
508.915,0,-124.108,190.982,200.026
508.920,6,66.276,223.432,200.016
508.929,9,118.883,188.775,200.016
508.936,11,-72.444,222.794,200.006
508.942,12,-37.924,236.735,200.005
508.947,10,-106.887,200.199,200.016
508.953,13,-3.524,260.175,200.005
508.960,14,14.008,243.648,200.015
508.973,5,48.851,228.075,199.996
508.974,8,101.333,201.695,200.016
508.977,1,-89.599,205.913,200.006
509.001,2,-55.144,227.285,200.016
509.011,4,31.453,236.464,200.025
509.112,7,83.879,208.830,199.996
509.115,0,-124.122,192.081,200.026
509.120,6,66.260,224.526,200.016
509.129,9,118.868,189.868,200.016
509.136,11,-72.460,223.893,200.016
509.142,12,-37.938,237.835,200.005
509.147,10,-106.900,201.296,200.016
509.160,14,13.993,244.744,200.015
509.161,13,-3.540,261.276,200.005
509.173,5,48.839,229.178,200.006
509.177,1,-89.616,207.009,200.006
509.180,8,101.319,202.790,200.016
509.201,2,-55.159,228.384,200.016
509.211,4,31.439,237.563,200.025
509.312,7,83.864,209.934,199.996
509.315,0,-124.137,193.179,200.026
509.320,6,66.245,225.619,200.016
509.329,9,118.853,190.960,200.026
509.336,11,-72.476,224.992,200.016
509.342,12,-37.952,238.935,200.015
509.347,10,-106.914,202.394,200.016
509.359,13,-3.556,262.377,200.015
509.360,14,13.979,245.839,200.015
509.373,5,48.826,230.282,200.016
509.377,1,-89.632,208.105,200.006
509.380,8,101.304,203.886,200.016
509.401,2,-55.174,229.484,200.016
509.411,4,31.426,238.661,200.015
509.512,7,83.849,211.038,199.996
509.515,0,-124.151,194.278,200.016
509.520,6,66.230,226.712,200.026
509.529,9,118.838,192.052,200.026
509.538,11,-72.491,226.090,200.016
509.542,12,-37.966,240.035,200.015
509.549,10,-106.927,203.491,200.006
509.559,13,-3.572,263.477,200.014
509.560,14,13.963,246.935,200.015
509.573,5,48.813,231.385,200.026
509.577,1,-89.649,209.201,200.006
509.580,8,101.290,204.983,200.006
509.601,2,-55.190,230.583,200.016
509.612,4,31.412,239.760,200.015
509.712,7,83.834,212.142,199.996
509.715,0,-124.165,195.376,200.016
509.721,6,66.214,227.804,200.026
509.729,9,118.823,193.144,200.026
509.738,11,-72.507,227.189,200.015
509.748,12,-37.980,241.135,200.015
509.749,10,-106.940,204.588,200.006
509.759,13,-3.588,264.578,200.004
509.760,14,13.948,248.031,200.015
509.773,5,48.801,232.490,200.026
509.779,1,-89.665,210.298,200.006
509.780,8,101.275,206.080,200.006
509.801,2,-55.205,231.682,200.015
509.812,4,31.398,240.858,200.015
509.914,7,83.819,213.245,199.996
509.915,0,-124.178,196.474,200.016
509.921,6,66.200,228.896,200.025
509.929,9,118.808,194.236,200.026
509.938,11,-72.522,228.287,200.005
509.947,10,-106.953,205.685,200.006
509.948,12,-37.994,242.235,200.015
509.959,13,-3.604,265.679,200.004
509.960,14,13.933,249.127,200.015
509.973,5,48.789,233.594,200.015
509.979,1,-89.682,211.395,200.016
509.980,8,101.261,207.177,200.006
510.001,2,-55.220,232.781,200.015
510.010,4,31.385,241.956,200.015
510.114,7,83.804,214.348,199.996
510.115,0,-124.192,197.571,200.016
510.121,6,66.185,229.987,200.025
510.129,9,118.793,195.328,200.026
510.136,11,-72.538,229.384,200.005
510.147,10,-106.966,206.782,200.006
510.148,12,-38.008,243.334,200.015
510.159,13,-3.620,266.780,200.004
510.160,14,13.918,250.223,200.015
510.173,5,48.777,234.698,200.015
510.179,1,-89.698,212.493,200.006
510.180,8,101.246,208.275,200.006
510.201,2,-55.236,233.879,200.015
510.210,4,31.371,243.054,200.005
510.314,7,83.789,215.450,200.006
510.317,0,-124.206,198.669,200.016
510.327,6,66.171,231.078,200.035
510.329,9,118.778,196.419,200.016
510.336,11,-72.553,230.481,200.005
510.347,10,-106.979,207.879,200.006
510.348,12,-38.022,244.434,200.005
