# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 571,567,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
3.600,2,22.892,5.916,33.174
3.600,3,-11.079,22.854,33.174
3.600,4,22.904,-11.045,33.174
3.600,5,-28.059,22.842,33.174
3.600,6,22.916,-28.007,33.174
3.600,7,-45.039,22.830,33.174
3.600,8,22.928,-44.968,33.174
3.600,9,-62.018,22.818,33.174
3.600,10,22.940,-61.930,33.174
3.600,11,-78.998,22.806,33.174
3.600,12,22.952,-78.892,33.174
3.600,13,-95.977,22.794,33.174
3.600,14,22.964,-95.853,33.174
3.700,0,23.611,23.610,33.291
3.700,1,6.632,23.598,33.291
3.700,2,23.623,6.648,33.291
3.700,3,-10.347,23.585,33.291
3.700,4,23.635,-10.314,33.291
3.700,5,-27.327,23.573,33.291
3.700,6,23.647,-27.276,33.291
3.700,7,-44.306,23.561,33.291
3.700,8,23.659,-44.238,33.291
3.700,9,-61.285,23.549,33.291
3.700,10,23.671,-61.200,33.291
3.700,11,-78.264,23.537,33.291
3.700,12,23.684,-78.162,33.291
3.700,13,-95.244,23.525,33.291
3.700,14,23.696,-95.124,33.291
3.800,0,24.336,24.335,33.407
3.800,1,7.358,24.323,33.407
3.800,2,24.348,7.373,33.407
3.800,3,-9.621,24.311,33.407
3.800,4,24.361,-9.589,33.407
3.800,5,-26.600,24.299,33.407
3.800,6,24.373,-26.552,33.407
3.800,7,-43.579,24.287,33.407
3.800,8,24.385,-43.514,33.407
3.800,9,-60.558,24.275,33.407
3.800,10,24.397,-60.476,33.407
3.800,11,-77.537,24.263,33.407
3.800,12,24.409,-77.438,33.407
3.800,13,-94.516,24.251,33.407
3.800,14,24.421,-94.401,33.407
3.900,0,25.055,25.054,33.521
3.900,1,8.077,25.042,33.521
3.900,2,25.067,8.092,33.521
3.900,3,-8.902,25.030,33.521
3.900,4,25.079,-8.871,33.521
3.900,5,-25.880,25.018,33.521
3.900,6,25.091,-25.834,33.521
3.900,7,-42.859,25.007,33.521
3.900,8,25.103,-42.796,33.521
3.900,9,-59.837,24.995,33.521
3.900,10,25.115,-59.759,33.521
3.900,11,-76.816,24.983,33.521
