# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# -58,77,30 -> 890,1001,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
4.500,4,-28.789,72.114,34.367
4.500,5,-79.575,106.266,34.367
4.500,6,-28.866,55.153,34.367
4.500,7,-96.556,106.344,34.367
4.500,8,-28.943,38.193,34.367
4.500,9,-113.536,106.421,34.367
4.500,10,-29.020,21.232,34.367
4.500,11,-130.516,106.498,34.367
4.500,12,-29.097,4.271,34.367
4.500,13,-147.497,106.575,34.367
4.500,14,-29.174,-12.689,34.367
4.600,0,-27.964,106.699,34.476
4.600,1,-44.943,106.777,34.476
4.600,2,-28.042,89.737,34.476
4.600,3,-61.922,106.855,34.476
4.600,4,-28.120,72.775,34.476
4.600,5,-78.901,106.934,34.476
4.600,6,-28.199,55.813,34.476
4.600,7,-95.880,107.012,34.476
4.600,8,-28.277,38.851,34.476
4.600,9,-112.859,107.090,34.476
4.600,10,-28.355,21.890,34.476
4.600,11,-129.839,107.169,34.476
4.600,12,-28.434,4.928,34.476
4.600,13,-146.818,107.247,34.476
4.600,14,-28.512,-12.034,34.476
4.700,0,-27.300,107.355,34.583
4.700,1,-44.278,107.434,34.583
4.700,2,-27.380,90.392,34.583
4.700,3,-61.256,107.514,34.583
4.700,4,-27.460,73.429,34.583
