# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 917,1008,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
3.800,5,-25.948,25.273,32.482
3.800,6,23.901,-26.851,32.440
3.800,7,-42.818,25.536,32.486
3.800,8,23.736,-43.938,32.440
3.800,9,-59.727,25.721,32.483
3.800,10,23.572,-61.025,32.440
3.800,11,-76.449,26.131,32.504
3.800,12,23.407,-78.113,32.440
3.800,13,-93.258,26.431,32.515
3.800,14,23.243,-95.200,32.440
3.900,0,25.117,25.130,32.522
3.900,1,8.251,25.288,32.522
3.900,2,24.954,8.048,32.522
3.900,3,-8.537,25.545,32.535
3.900,4,24.791,-9.033,32.522
3.900,5,-25.291,25.924,32.558
3.900,6,24.628,-26.115,32.522
3.900,7,-42.185,26.154,32.560
3.900,8,24.465,-43.197,32.522
3.900,9,-59.102,26.324,32.558
3.900,10,24.302,-60.279,32.522
3.900,11,-75.837,26.718,32.578
3.900,12,24.139,-77.361,32.522
3.900,13,-92.654,27.005,32.588
3.900,14,23.976,-94.443,32.522
4.000,0,25.833,25.843,32.603
4.000,1,8.961,25.998,32.603
4.000,2,25.673,8.767,32.603
4.000,3,-7.844,26.239,32.615
4.000,4,25.513,-8.309,32.603
4.000,5,-24.642,26.565,32.632
4.000,6,25.353,-25.385,32.603
4.000,7,-41.559,26.762,32.633
4.000,8,25.193,-42.461,32.603
4.000,9,-58.484,26.918,32.631
4.000,10,25.033,-59.537,32.603
4.000,11,-75.234,27.292,32.650
4.000,12,24.873,-76.613,32.603
4.000,13,-92.060,27.566,32.661
4.000,14,24.713,-93.689,32.603
4.100,0,26.542,26.548,32.683
4.100,1,9.663,26.700,32.683
4.100,2,26.386,9.479,32.683
4.100,3,-7.159,26.923,32.693
4.100,4,26.230,-7.591,32.683
4.100,5,-24.001,27.198,32.706
4.100,6,26.074,-24.661,32.683
4.100,7,-40.940,27.362,32.706
4.100,8,25.918,-41.730,32.683
4.100,9,-57.873,27.504,32.704
4.100,10,25.762,-58.800,32.683
4.100,11,-74.639,27.856,32.722
4.100,12,25.606,-75.870,32.683
4.100,13,-91.475,28.115,32.732
4.100,14,25.450,-92.939,32.683
4.200,0,27.243,27.246,32.762
4.200,1,10.357,27.393,32.762
4.200,2,27.092,10.184,32.762
4.200,3,-6.483,27.599,32.770
4.200,4,26.941,-6.879,32.762
4.200,5,-23.366,27.822,32.779
4.200,6,26.791,-23.942,32.762
4.200,7,-40.327,27.955,32.778
4.200,8,26.640,-41.005,32.762
4.200,9,-57.269,28.081,32.776
4.200,10,26.489,-58.068,32.762
4.200,11,-74.051,28.410,32.793
4.200,12,26.339,-75.131,32.762
4.200,13,-90.897,28.654,32.802
4.200,14,26.188,-92.194,32.762
4.300,0,27.936,27.937,32.839
4.300,1,11.044,28.078,32.839
4.300,2,27.792,10.881,32.839
4.300,3,-5.815,28.265,32.846
4.300,4,27.647,-6.174,32.839
4.300,5,-22.738,28.438,32.851
4.300,6,27.503,-23.230,32.839
4.300,7,-39.720,28.541,32.848
4.300,8,27.358,-40.286,32.839
4.300,9,-56.670,28.652,32.848
4.300,10,27.214,-57.341,32.839
4.300,11,-73.470,28.956,32.862
4.300,12,27.070,-74.397,32.839
4.300,13,-90.327,29.184,32.872
4.300,14,26.925,-91.453,32.839
4.400,0,28.621,28.620,32.916
4.400,1,11.722,28.754,32.916
4.400,2,28.484,11.572,32.916
4.400,3,-5.154,28.922,32.921
4.400,4,28.347,-5.476,32.916
4.400,5,-22.117,29.047,32.923
4.400,6,28.210,-22.524,32.916
4.400,7,-39.119,29.120,32.919
4.400,8,28.073,-39.572,32.916
4.400,9,-56.077,29.217,32.918
4.400,10,27.935,-56.621,32.916
4.400,11,-72.895,29.496,32.932
4.400,12,27.798,-73.669,32.916
4.400,13,-89.764,29.706,32.941
4.400,14,27.661,-90.717,32.916
4.500,0,29.299,29.296,32.991
4.500,1,12.393,29.422,32.991
4.500,2,29.170,12.256,32.991
4.500,3,-4.501,29.571,32.995
4.500,4,29.041,-4.785,32.991
4.500,5,-21.501,29.650,32.993
4.500,6,28.911,-21.825,32.991
4.500,7,-38.522,29.695,32.988
4.500,8,28.782,-38.866,32.991
4.500,9,-55.488,29.777,32.988
4.500,10,28.653,-55.906,32.991
4.500,11,-72.325,30.030,33.000
4.500,12,28.523,-72.947,32.991
4.500,13,-89.205,30.222,33.009
4.500,14,28.394,-89.987,32.991
4.600,0,29.969,29.965,33.066
4.600,1,13.056,30.083,33.066
4.600,2,29.848,12.932,33.066
4.600,3,-3.856,30.212,33.068
4.600,4,29.728,-4.101,33.066
4.600,5,-20.891,30.247,33.063
4.600,6,29.607,-21.133,33.066
4.600,7,-37.929,30.265,33.057
4.600,8,29.486,-38.166,33.066
4.600,9,-54.903,30.333,33.057
4.600,10,29.365,-55.199,33.066
4.600,11,-71.759,30.559,33.068
4.600,12,29.244,-72.231,33.066
4.600,13,-88.652,30.732,33.076
4.600,14,29.124,-89.264,33.066
4.700,0,30.632,30.626,33.139
4.700,1,13.711,30.735,33.139
4.700,2,30.520,13.601,33.139
4.700,3,-3.218,30.845,33.140
4.700,4,30.408,-3.424,33.139
4.700,5,-20.285,30.838,33.132
4.700,6,30.297,-20.448,33.139
4.700,7,-37.340,30.831,33.125
4.700,8,30.185,-37.473,33.139
4.700,9,-54.322,30.885,33.126
4.700,10,30.073,-54.498,33.139
4.700,11,-71.197,31.085,33.135
4.700,12,29.961,-71.522,33.139
