time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
169.9,9,2,10,54,14,-200,39.2137
169.9,10,1,10,54,14,-200,40.222
169.9,11,0,10,54,14,-200,41.2923
169.9,12,2,10,54,14,-200,42.5906
169.9,13,1,10,54,14,-200,44.1664
169.9,14,0,10,54,14,-200,39.2557
170,0,1,10,54,14,-200,40.3257
170,1,2,10,54,14,-200,41.4322
170,2,1,10,54,14,-200,42.719
170,3,0,10,54,14,-200,44.3864
170,4,2,10,54,14,-200,44.1779
170,5,0,10,54,14,-200,42.6609
170,6,1,10,54,14,-200,41.3341
170,7,2,10,54,14,-200,40.2236
170,8,0,10,54,14,-200,39.2137
170,9,2,10,54,14,-200,39.2137
170,10,1,10,54,14,-200,40.2229
170,11,0,10,54,14,-200,41.292
170,12,2,10,54,14,-200,42.5902
170,13,1,10,54,14,-200,44.1664
170,14,0,10,54,14,-200,39.2557
170.1,0,1,10,54,14,-200,40.3257
170.1,1,2,10,54,14,-200,41.4322
170.1,2,1,10,54,14,-200,42.7185
170.1,3,0,10,54,14,-200,44.3854
170.1,4,2,10,54,14,-200,44.1785
170.1,5,0,10,54,14,-200,42.6614
170.1,6,1,10,54,14,-200,41.3341
170.1,7,2,10,54,14,-200,40.224
170.1,8,0,10,54,14,-200,39.2138
170.1,9,2,10,54,14,-200,39.2138
170.1,10,1,10,54,14,-200,40.2237
170.1,11,0,10,54,14,-200,41.2917
170.1,12,2,10,54,14,-200,42.5899
170.1,13,1,10,54,14,-200,44.1664
170.1,14,0,10,54,14,-200,39.2557
170.2,0,1,10,54,14,-200,40.3257
170.2,1,2,10,54,14,-200,41.4322
170.2,2,1,10,54,14,-200,42.7181
170.2,3,0,10,54,14,-200,44.3844
170.2,4,2,10,54,14,-200,44.1792
170.2,5,0,10,54,14,-200,42.6618
170.2,6,1,10,54,14,-200,41.3341
170.2,7,2,10,54,14,-200,40.2243
170.2,8,0,10,54,14,-200,39.2138
